loss,output_skin_cancer_loss,output_other_cancer_loss,output_skin_cancer_accuracy,output_skin_cancer_recall,output_skin_cancer_false_negatives,output_other_cancer_accuracy,output_other_cancer_recall,output_other_cancer_false_negatives,val_loss,val_output_skin_cancer_loss,val_output_other_cancer_loss,val_output_skin_cancer_accuracy,val_output_skin_cancer_recall,val_output_skin_cancer_false_negatives,val_output_other_cancer_accuracy,val_output_other_cancer_recall,val_output_other_cancer_false_negatives
0.7897310256958008,0.2939728796482086,0.2927410900592804,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.6189886927604675,0.2753061056137085,0.28843986988067627,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.6116585731506348,0.2778206467628479,0.2822209596633911,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.6127263903617859,0.27342092990875244,0.28969472646713257,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.6048201322555542,0.2758392095565796,0.28172120451927185,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.6027379035949707,0.2706483006477356,0.28638914227485657,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.60187166929245,0.2749525010585785,0.28128015995025635,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.6038638949394226,0.27189305424690247,0.2856597304344177,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.6001193523406982,0.27448728680610657,0.28102853894233704,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.5997468829154968,0.2696519196033478,0.28574037551879883,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.5988511443138123,0.27410009503364563,0.28069204092025757,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.5982219576835632,0.2694765627384186,0.28567320108413696,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.5979398488998413,0.2740132510662079,0.28035980463027954,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.5978416204452515,0.269040048122406,0.2854759097099304,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
0.597324788570404,0.27382177114486694,0.28013017773628235,0.09760555624961853,1.0,0.0,0.09697961807250977,1.0,0.0,0.5976341962814331,0.2696920335292816,0.2847117483615875,0.0957668274641037,1.0,0.0,0.09935910254716873,1.0,0.0
